campaign_id,run_id,drop_idx,v_true_ul,v_est_ul,d_actual_mm
208,3127,19,50.66149627431067,51.86319834503887,10.008520298021185
837,12561,0,56.18069853798745,59.761886331049205,9.83537526494698
825,12383,3,53.992540919113665,56.401363317362524,9.88221621629181
814,12215,1,58.37598309532852,55.78754353724145,10.118197042660777
85,1282,3,44.89558928889133,43.846284187064576,10.058238222781707
790,11856,3,49.30696520997253,51.90468890174873,9.903763054258997
794,11919,15,53.58654344675839,49.817624114570606,10.16463653174676
597,8960,13,53.74688238923104,54.0951177442319,9.929476918134567
681,10224,0,50.58036597608488,55.399723372201706,9.710994395556119
372,5586,21,57.68692909117577,56.799385066359285,9.97104698153491
76,1148,7,44.25642088393858,42.39657653965829,10.204506590891432
343,5150,6,48.65496323375487,50.18037238520646,9.854780383145801
175,2631,16,44.39945172426393,42.34024805738322,10.096508458700985
734,11016,27,54.93790147170951,52.49808894801558,10.231245226450131
619,9293,20,49.27385000093284,48.92592188678369,10.04880836131458
914,13719,4,48.80925622096622,50.09397864972664,9.908938594639803
154,2316,27,39.4628000647364,42.60542629590604,9.813083874956375
7,111,3,48.250219074633094,47.246691527928725,10.022662522460157
263,3954,18,49.57167979361489,51.694674680648525,9.99512852476646
614,9216,15,42.10051755282059,41.85358332975461,9.962847159095173
543,8151,0,52.72344178553332,51.86319834503887,10.068793515336624
288,4329,12,49.313529960504404,49.817624114570606,9.999104436301623
677,10164,1,47.11588657039232,45.042026943206366,10.116053063691899
268,4027,25,50.676519086362404,50.85786607604633,10.060443672652271
632,9489,20,52.71544785125619,51.29574648188025,9.987729172516659
543,8151,27,51.21055642621437,49.413699407572295,10.068793515336624
65,981,17,44.367561213672275,44.00176731975243,10.038378072846958
44,665,21,50.375298452536455,50.09397864972664,10.124932480522888
353,5304,0,50.11219767324417,48.47430085612692,10.168867053240275
798,11978,1,49.84824795293245,46.93863239860943,10.156739751204023
708,10625,22,46.86780745491093,48.36952934878439,9.985089008057026
317,4764,17,52.696890954061985,51.694674680648525,10.038288903102215
345,5183,2,53.48336884353292,51.86319834503887,10.174403584023196
653,9802,24,45.99758593979219,45.72516038974348,10.029122633328422
697,10463,5,49.99287752581636,53.21314963858267,9.758964366753148
942,14137,21,47.10336321897502,45.967519394089344,10.080792312737078
614,9216,8,46.47839873268882,48.22782183349775,9.962847159095173
469,7043,17,50.56052958846656,47.834448398042156,10.156626380963909
289,4341,13,42.07465539910162,44.25310279830366,9.724296546715744
377,5662,29,49.47992018917792,48.0254676007305,10.162489203500227
515,7733,27,45.720156847943905,47.1666124068007,9.874625869771075
405,6082,27,47.817990337555585,47.937293569644574,10.076060455740208
373,5603,7,45.40402309162078,46.2578397140851,9.912987643064648
942,14137,4,57.46245352843642,56.53803861335696,10.080792312737078
298,4478,13,51.6961909674397,51.86319834503887,9.888144425516403
774,11618,29,45.731379690642946,48.713876869456904,9.855403165113833
420,6306,21,49.92727046265135,53.041862807900806,9.851898509806302
489,7344,3,44.677316040562744,43.034336779674426,9.96873936608901
869,13040,11,44.06004024036407,45.967519394089344,9.912686326859994
952,14285,0,47.62469554362387,47.004342093788374,10.022571177032932
22,337,8,51.14060846328578,49.60859939143891,10.123373307586931
451,6773,20,42.63265587142192,44.69307766148222,9.890646404801434
629,9444,1,49.696212266141075,48.713876869456904,10.05622741380909
863,12953,12,53.179660859266384,49.39394709625081,10.128565324720395
137,2062,14,50.45271130090181,50.71919889886353,9.955889271332167
302,4537,19,53.75405556762538,52.865730828546276,10.126918813687741
968,14526,3,56.536798459928335,55.50853990821163,10.01998923597531
39,594,24,51.53694022984871,50.85786607604633,10.135190357645536
991,14872,4,49.165934561051024,52.40281113290192,9.846512475925325
144,2166,18,43.132514270917184,44.89020001409446,9.944252327603218
931,13973,17,46.321144692605856,45.170412691067845,10.03827619555493
611,9170,17,46.92934678989603,47.97414006578026,9.928559127261341
363,5450,16,51.049301579398225,50.71919889886353,9.981301181416962
320,4807,21,48.752831369958294,52.10841400775863,9.938426314171302
95,1430,12,45.67457137169581,47.246691527928725,9.966861632001654
160,2406,24,52.11398205927942,52.68454607501718,9.980216864251947
465,6984,29,41.92894951555545,45.967519394089344,9.825815128877217
832,12486,28,55.88456896814776,53.85362204018769,10.128429303411904
567,8514,17,48.94198672765435,50.09397864972664,9.913331936993083
943,14153,22,56.62684262082522,58.90996105792496,9.8043732435793
964,14469,29,58.90693705939694,57.39035661270814,10.167554753818102
95,1431,0,52.018725001106176,51.47807716396567,9.992047963716306
726,10896,10,42.26326609592569,43.311579330932034,9.899334577046206
774,11616,5,54.82231000658439,57.04586228626876,9.934527563890606
437,6562,7,56.51151473268767,56.53803861335696,9.979122663659428
448,6727,0,50.87991217917065,49.413699407572295,10.016860167959774
843,12650,19,45.87521136796765,43.50551148832986,10.024173508177725
287,4310,25,51.97793878102306,49.76987559630583,10.031726136075235
811,12174,0,48.82218130597917,44.77258382940327,10.237591339512932
662,9936,0,48.052832705297824,48.47430085612692,10.040909135949441
268,4027,12,52.999592012498184,52.40281113290192,10.060443672652271
885,13284,7,56.11458141923086,53.69985227329865,10.055877610670883
361,5423,0,50.04479489404254,47.71293842639498,10.118038309854882
467,7011,2,51.03117951385567,55.075921347505435,9.738693118116451
359,5392,2,50.746266324268866,51.02386146712177,9.94988239265269
231,3472,29,50.37438164413831,46.49995644266512,10.093229621204905
144,2169,5,47.78997526005466,47.1666124068007,9.998950923572695
115,1732,18,54.85979148911061,53.37978777337861,10.025511126565085
557,8360,5,48.66098629186125,51.07060087930232,9.829613489881812
691,10370,12,46.08684326082206,46.46535826220746,9.982600577211246
494,7419,5,51.605361836227125,53.37978777337861,9.937882168271614
270,4057,12,51.49521396946024,53.40030005230382,9.919867390917334
595,8930,12,54.1822922783298,57.41232281173469,9.899741545782739
36,549,29,56.7681091842347,59.592309076935734,9.871893773099744
451,6772,26,46.85892577097011,45.967519394089344,10.13880966112912
66,999,12,47.72598553870071,48.6708180532675,10.056445146266801
260,3907,26,42.150545178972656,39.9798269260576,10.117049587631874
200,3006,16,47.61849289602704,47.246691527928725,10.012030689786918
597,8961,17,49.80314826787883,50.63877735111685,9.920455148249967
699,10498,1,52.84534335604526,54.391258244136985,9.987873633362456
152,2291,12,51.791527205138166,55.96502233399644,9.840784775096378
642,9640,27,46.665547659222845,45.40465809958241,10.09681114997117
772,11593,0,49.9738597532096,49.39394709625081,10.018013593993711
157,2366,8,46.38329481748075,50.021238130626976,9.864760854152323
323,4857,25,51.6045914601015,53.34982718225005,9.976823511777763
223,3356,19,48.225194023531266,47.97414006578026,9.977837404455986
791,11877,3,54.19687987110923,52.68454607501718,10.022723433806869
879,13195,19,54.417233431700424,53.40030005230382,10.004191846931633
730,10964,24,55.98893595674839,61.243687095965115,9.786695004243045
282,4240,1,42.62588170066023,42.45884812316311,10.059830992537377
547,8216,8,49.433451593402154,51.47807716396567,9.944295715420141
441,6628,10,55.01454292489431,54.024517976506935,10.09147346021773
692,10391,10,46.91638852964897,46.53972265183674,10.131624315655763
794,11921,13,53.968755427390015,54.89935836603868,10.020261134641343
825,12385,5,49.085180138952424,47.44388113849758,10.076642410703982
724,10870,19,51.77703636474405,51.07060087930232,10.020070402699911
567,8516,9,51.01080064258802,48.53018974477303,10.228257286586768
766,11503,8,58.52977315596145,59.41231732638136,9.97927313157598
886,13301,1,49.51097751101231,49.6470159612804,9.949082739298737
841,12629,5,52.38704071502584,52.227746207273036,9.99357721175662
251,3778,8,43.56141063875008,43.034336779674426,9.924102497238719
770,11564,16,49.52170304825436,49.17343873011821,10.02726057012948
112,1691,18,51.87557921253199,52.865730828546276,9.917782761196797
681,10228,25,53.6688094262499,53.21314963858267,9.99077226580673
558,8381,12,50.44798606604176,47.97414006578026,10.081108517440091
643,9659,28,54.73710331184595,54.858802328501646,9.956993238244065
868,13030,16,46.92573167929147,45.111004001590224,10.049214268400805
539,8095,11,49.81838839266662,51.8290628491984,9.928261267112386
997,14968,15,48.32990405279389,50.143939396030426,9.88175348213682
221,3329,5,43.76100010691154,43.13296394557682,9.92895050870083
240,3613,25,56.020077653482105,54.89935836603868,10.06397457647227
493,7406,9,54.67564982509222,55.36292107709943,9.892730319500954
386,5802,3,55.32603238211144,58.90996105792496,9.877707436814148
245,3688,11,52.140803812489274,52.49808894801558,9.950385134037425
6,104,21,45.207330201595425,46.21962588725761,9.848032931728087
387,5816,17,45.191663125413015,43.13296394557682,10.118864143435452
927,13917,0,44.62958492909543,43.969217622648124,10.062196222676828
368,5533,11,47.00853839447305,46.81352632410966,10.035009486992966
717,10768,0,47.71171247440801,47.834448398042156,10.103052311096013
295,4436,5,51.97704475118595,51.8290628491984,10.033582963709724
390,5861,5,49.19569561933979,49.413699407572295,9.938602747415322
235,3535,11,53.93068655962713,55.36292107709943,9.937520423899649
428,6431,7,46.97234247938154,45.690050209253094,9.981648757780638
571,8577,1,49.00987696836238,49.87368295115478,9.953995353563254
499,7499,3,42.18970471125646,42.11220412472228,10.050337846785245
120,1813,4,46.30378817117982,45.66838246528474,9.963963179381912
308,4633,4,55.98271789573179,54.9994057689171,10.106353627363859
918,13781,23,46.81561982828826,49.17343873011821,9.797426505929948
939,14095,24,46.173916497280395,46.49995644266512,9.965445532095876
600,9013,10,51.15235222224195,52.68454607501718,9.960049753773244
397,5968,12,50.78802862306257,53.40030005230382,9.87964479888538
915,13738,7,55.38102683088301,55.31343098371571,10.019847685119014
558,8383,16,45.35818872987979,46.23738672703541,9.990553734579683
297,4469,28,52.73053169401417,51.6733161870415,10.094767175295251
649,9749,12,49.93385948619431,50.51649433553813,9.91404075116589
28,434,8,46.51340264625552,47.44388113849758,10.078911871031144
679,10196,0,46.30594811759282,44.41818508106863,9.991227809046594
174,2623,0,42.579144646297046,42.52805568595667,10.017214593484693
63,955,22,44.53882734681011,44.30620651600063,9.992616271500868
232,3494,9,46.327644348810466,48.072582182985514,10.0068097682489
36,552,17,57.91555740318923,63.915929316943085,9.836959337326137
179,2695,26,51.02488791748954,52.10841400775863,9.993251990551137
108,1634,3,49.99211996699727,49.940428391608386,10.070993481122102
570,8562,6,47.43159820534507,44.69307766148222,10.09529123458194
317,4767,6,46.56377459623983,45.967519394089344,9.950346701690211
98,1482,13,57.59866622311948,56.92440200995313,10.067472696617644
486,7301,7,50.84732013573718,53.020115426946624,9.902285139542167
352,5290,9,49.13154094735773,47.71293842639498,10.123516499433533
838,12583,16,50.31089271105654,49.575947835186824,10.004986809738915
110,1663,12,44.18134617104455,44.104202846675214,10.050976583305076
490,7361,7,51.04239300391763,49.940428391608386,10.064750072722413
390,5864,3,46.8159000601285,48.304414442545315,9.933714646507037
598,8982,21,45.26657280179828,42.60542629590604,10.152453511178132
894,13424,17,50.39840424951722,52.40281113290192,9.929343119790467
311,4676,10,48.69687960493553,47.97414006578026,10.15953227952564
796,11954,25,45.26822696731322,43.13296394557682,10.13177298833916
712,10690,13,47.04718616763631,48.53018974477303,9.912785210745515
324,4872,13,51.24420093769713,48.96448672096862,10.149754611908774
102,1544,2,48.16431028136073,48.072582182985514,10.01561401876724
754,11321,27,52.19050804792476,51.99805383124755,10.075443753247983
788,11834,19,52.80616539931516,55.65002294957862,9.774460738983885
390,5862,11,49.885479325887815,54.024517976506935,9.831263323962608
901,13528,20,51.57176534380287,53.75798996468815,9.865325997444435
188,2834,29,49.41715583354533,46.46535826220746,10.058465559403771
580,8710,27,44.59140210205816,42.67421868246375,10.178887355887378
346,5202,17,49.497921292323724,48.156089834601545,10.101595232889736
602,9044,15,51.32666865696331,49.17343873011821,10.049223305586663
883,13257,15,52.108009982230385,50.413047621624386,10.136601485851834
132,1993,18,55.39297749837292,56.42114401509585,9.935010198969751
733,11007,13,53.42412457627617,54.89935836603868,9.966100266755786
386,5803,4,48.53445095901922,45.708791000737904,10.183733852598275
795,11936,21,48.47009722520369,49.17343873011821,10.009535320530084
916,13750,16,43.65702138426094,43.969217622648124,10.01806015564367
217,3266,11,46.92809600552556,48.072582182985514,9.947136865854514
240,3610,23,43.16947509356895,42.834487238473216,9.968032209528266
159,2395,20,42.61554587012874,41.216230149137225,10.185621082744795
131,1978,20,40.76076105585531,41.85358332975461,9.981973227252913
601,9025,13,54.94657256486547,54.735246513879986,10.019125469408921
318,4782,11,50.523398077353434,50.09397864972664,10.002677624771632
680,10212,20,46.837839897379155,44.41818508106863,10.110430505562418
520,7810,16,54.324189078288754,57.04586228626876,9.905541319512647
878,13180,0,44.968549820413664,45.690050209253094,10.074058490345012
645,9687,4,49.66753790011175,49.6470159612804,9.904316662784778
532,7993,28,50.82996114281424,49.17343873011821,10.024926162950186
625,9385,15,55.051755340521694,57.07993307709861,9.92881087413103
754,11322,14,54.17680303778201,54.25651530403526,10.000274353234838
2,42,29,44.72687836017255,46.75551700441181,9.81770681310296
274,4122,2,51.46301384646904,51.254583653980724,9.931943005151219
880,13211,17,46.37014471184184,44.89020001409446,10.111389069842486
883,13256,1,45.28011936780809,47.004342093788374,9.94453247385618
951,14277,21,43.79331333807118,45.967519394089344,9.808706651519659
980,14713,3,52.36496864516775,51.694674680648525,10.07789443734612
503,7556,23,59.41264153178975,54.41340151632175,10.14652583753326
320,4810,8,47.371239409751674,48.22782183349775,9.963215031089335
502,7544,10,39.86358304851066,41.97712613303809,10.007452427586394
690,10360,7,48.21358365249091,46.49995644266512,10.067813482862329
618,9283,7,51.03601240270543,49.72871701340904,10.012911087176489
806,12104,17,50.94793308553069,52.227746207273036,9.926446461198143
150,2260,11,47.25456944763265,46.53972265183674,10.16987692840588
304,4574,10,51.35607573761104,46.2578397140851,10.19891819970303
511,7678,10,51.74301981754078,47.48281211123265,10.222317713708389
104,1572,9,51.6542833588639,50.021238130626976,10.08751176238975
830,12460,5,45.135601633658574,50.09397864972664,9.707587548405773
476,7154,13,44.77467593047447,44.13601640845506,9.968273568464909
195,2939,1,55.25806619710253,56.799385066359285,9.965019560120865
345,5188,8,53.49205704779784,52.10841400775863,10.021128820420723
244,3672,26,46.855954490617975,45.967519394089344,10.05232381936494
975,14637,3,51.067604648465654,50.30816614150962,10.002189414058801
237,3565,24,52.18884160032467,54.0951177442319,9.88734840652819
522,7841,28,52.55479852038927,53.363327771097616,9.944431070058059
452,6791,18,48.427589867383816,46.53972265183674,10.152057056094696
845,12687,25,49.43838009484482,48.94683337897269,10.031866316064217
876,13152,5,47.72103244465348,47.1666124068007,10.052233699536869
768,11530,18,55.2314028161868,56.177924803385515,10.026455771458142
875,13137,16,49.34752624002061,51.47807716396567,9.883951071235872
716,10753,18,46.37652249225526,46.704952282402196,9.962538914749546
228,3433,11,46.33402264681518,48.713876869456904,9.923749439979511
131,1979,18,48.17492801745528,46.81352632410966,10.026556041015974
389,5847,5,56.35536591410062,57.90583579096705,9.936586881445782
496,7451,19,54.53303518297978,57.278702253746665,9.886635116196723
647,9717,8,50.6466098913132,53.21314963858267,9.793871109180706
29,446,5,41.362175557621015,39.80161102138438,10.110595391660071
144,2174,16,48.86488466734615,51.277252642442235,9.81916796702243
600,9013,16,57.50045549922169,58.184675613929635,9.960049753773244
297,4468,15,50.878001461899395,50.71919889886353,9.874552180648584
914,13720,27,48.35224361164128,48.13642358525238,9.992202068928034
744,11174,3,54.24489647891071,54.71437378758374,9.905697661541751
711,10676,26,56.229551733502966,56.799385066359285,9.943699418703687
947,14218,10,51.01574215891943,52.49808894801558,9.85688190168492
43,658,8,46.78428534928266,50.51649433553813,9.772741584935027
508,7631,5,52.160312928317374,50.30816614150962,10.149101204348757
207,3119,10,46.82284966075704,46.81352632410966,10.003311518505045
469,7045,6,50.28024729050379,49.37719581431253,10.037792318650403
585,8787,12,49.289876068781986,49.17343873011821,10.020927422890841
193,2908,24,56.219974597924654,55.50853990821163,10.132327154504523
193,2905,25,47.686559490910255,48.713876869456904,9.980855705205514
913,13708,25,53.132593103510324,53.21314963858267,9.949265697912422
735,11037,12,53.84463642410169,52.68454607501718,9.911379138287401
39,595,24,49.18691509911142,49.39394709625081,10.004264319436587
526,7900,7,48.62480835150997,51.07060087930232,9.922743743705526
875,13139,20,51.46873510367424,53.632699485409155,9.802183676028896
172,2590,29,52.62787148909864,48.92592188678369,10.183995016330341
691,10379,28,50.6402030696986,51.6733161870415,9.90779659050205
608,9130,1,40.86525665919693,37.8760688366825,10.317860612414652
441,6625,0,47.5366191168591,44.44745892793976,10.157009847136468
929,13947,0,50.699829510191464,47.90955743133372,10.122546918619436
80,1214,26,52.46280881062461,58.90996105792496,9.690243822384476
84,1271,28,53.27691066881329,50.413047621624386,10.093188409443215
881,13229,12,51.78914200917556,52.227746207273036,9.953909065039186
770,11564,25,49.907875673351896,50.85786607604633,10.02726057012948
96,1453,9,48.21534495015434,48.6708180532675,9.968146773068609
165,2488,29,49.7935470819655,49.413699407572295,10.079324612837944
470,7063,19,49.08428965487113,48.47430085612692,10.148404457931996
398,5981,3,47.19107530142175,45.72516038974348,10.11084782245406
66,1002,2,45.030137731063284,46.20405848223946,9.863292816770985
913,13706,14,50.31629905683361,51.47807716396567,9.989791696365005
303,4555,1,51.48886764503971,53.75798996468815,9.886937173532951
453,6808,4,46.666925751239546,43.846284187064576,10.158428148372797
988,14831,11,51.54455747178836,50.91650311801912,9.991023020992161
216,3250,23,53.23133672066843,53.020115426946624,10.149531977082896
416,6251,2,52.03779329539533,54.735246513879986,9.825070116842248
863,12955,20,50.81792105316007,50.18037238520646,9.933349190762797
743,11157,6,47.76739574094515,47.33823120450411,10.008088006279367
767,11515,7,44.21772089618992,44.13601640845506,9.902637587423362
679,10195,28,41.424116410600256,38.61389379307382,10.11784947976444
464,6973,1,38.081658733881056,38.039798014735254,10.024715345320711
4,70,26,42.1657738627933,38.54840953265561,10.198968803304915
173,2609,18,50.680025728847646,50.30816614150962,10.034435697318454
300,4510,23,51.52665231656034,47.97414006578026,10.034629363028566
442,6640,24,42.623599766511354,41.539071221431236,10.143116884626238
454,6820,13,50.24482716579939,50.91650311801912,9.99793498674721
238,3580,22,45.20108476906812,45.44318014908439,9.983661695181453
996,14951,4,47.761047387048656,44.69307766148222,10.153333833799769
682,10242,7,51.1448672970064,52.865730828546276,9.883618427076849
49,747,6,47.011303878262815,45.44318014908439,10.033595657444364
123,1857,15,46.295479225220134,50.413047621624386,9.823442896803899
218,3281,21,51.676853775217175,53.21314963858267,9.993208761971808
680,10210,22,53.11534218430469,50.51649433553813,10.058695674800342
704,10571,0,50.07967253977831,53.21314963858267,9.819337746785367
151,2278,5,54.95406720889701,52.615254703706356,10.19756621226749
675,10139,9,47.06528219905809,47.834448398042156,9.898168395894295
161,2427,13,49.778160240957426,52.10841400775863,9.88652346636128
786,11801,12,36.337581841911266,34.674670604858946,10.149276191374918
596,8954,7,52.81006067930818,50.30816614150962,10.234127271142384
85,1289,1,45.006098947116236,41.52229001860908,10.256414474938353
11,176,16,44.530865640802155,44.77258382940327,9.980903173302199
894,13424,4,46.05933280826693,47.937293569644574,9.929343119790467
633,9507,0,45.471151076122524,47.079589158641085,9.950084262233355
567,8515,13,43.88818066724996,42.11220412472228,10.124750365593945
293,4406,29,45.10914559486871,42.34024805738322,10.116803100573355
918,13783,0,40.42255316249043,40.34549381915751,9.996460471816777
291,4379,10,47.325945449081736,43.242903477985436,10.194257488887565
492,7392,29,55.018811861074546,56.76299075836798,9.971375015725078
478,7184,23,50.02458510869508,49.39394709625081,10.08434032646476
495,7436,9,49.78586849072378,48.713876869456904,10.087801071841632
363,5458,2,49.54051465489222,48.304414442545315,9.960335819305525
518,7782,24,51.473895435371716,52.227746207273036,9.979523946999361
533,8009,6,48.86925484706903,50.18037238520646,9.878417802623284
993,14909,24,50.77904717011416,49.17343873011821,10.051745243388902
989,14845,17,56.115050522480644,58.130567115586565,9.93548334999092
279,4195,9,55.37840825225223,55.05853078200474,10.049195601253373
248,3734,27,45.540653727308964,45.476767124923974,9.942337154177725
843,12658,7,42.6271950403194,39.80161102138438,10.131033049886575
123,1856,16,55.86277358593352,57.16391530946389,10.010417697018113
314,4721,12,54.40984244413081,58.237990829565106,9.783228450449828
88,1330,29,53.7256644422032,52.865730828546276,10.073902713548415
245,3688,5,52.022442048070666,52.82091670477118,9.950385134037425
854,12820,15,45.706076969175996,49.87368295115478,9.742535505906785
446,6702,2,51.72533066931203,52.865730828546276,10.015103917248693
195,2938,18,47.826755421045576,45.967519394089344,10.146881060672591
278,4184,22,46.18204223130354,47.71293842639498,9.96417824780146
781,11728,28,52.02960726347905,51.6733161870415,9.985255312689464
268,4034,19,54.913768954801284,55.21298288905567,10.066762458780847
773,11606,26,51.51019517737226,52.30612700392208,9.999657519613555
607,9118,1,52.39023130781552,52.04794003235511,9.95692474115901
129,1949,12,44.60387587157617,41.216230149137225,10.271609548173997
823,12358,0,45.51176677697033,42.21335429161499,10.123433273277568
649,9747,8,48.31270498996436,51.07060087930232,9.87741346753146
775,11638,3,48.30818156474291,47.48281211123265,10.045940425316653
651,9775,6,41.218968716352734,39.578694545178244,10.248512202744775
510,7664,1,52.83815122657744,52.57331906165518,9.995272894574173
936,14051,13,56.51053380964404,53.21314963858267,10.142942299189468
711,10676,9,54.08323929132397,56.26043826605269,9.943699418703687
678,10180,19,56.89595144862628,59.2209220890752,9.946634758936462
17,265,19,46.894015206944175,43.36621966847794,10.207040093871775
324,4874,15,47.07908944602522,47.589755341614584,9.91914394135131
930,13960,23,48.414389751494475,52.49808894801558,9.842756679166
299,4496,17,43.460121147756915,45.708791000737904,9.87588543909285
842,12644,24,52.446557323232135,54.024517976506935,9.81640563508841
457,6867,19,48.4573661135572,45.2221147990152,10.152768738896414
166,2503,6,51.930729053112394,53.05920619614755,10.000558069594835
445,6686,10,47.55429569635899,46.4080996632766,10.112505500340582
594,8924,15,46.20609637348911,46.704952282402196,9.925074609192205
798,11980,20,44.2651391414959,42.834487238473216,9.999359116682266
106,1600,28,48.48625550580879,48.304414442545315,10.027193782769489
513,7705,7,48.18674176474638,47.004342093788374,10.15182180754925
103,1556,15,46.3681787318528,45.690050209253094,10.056561072529231
495,7439,0,40.85678617369854,39.911329236350944,10.072077120884789
126,1902,20,48.00822286783397,48.36952934878439,9.964638672388752
558,8384,7,46.07521375989839,47.004342093788374,9.907933354192515
993,14908,3,51.407823700879746,55.48456213752443,9.798765626884972
732,10990,8,52.50507848250978,50.85786607604633,10.168444301386716
316,4751,4,53.54004989853158,51.277252642442235,10.013475384206473
533,8007,9,53.76242580462755,57.66688491366387,9.819179868410824
718,10784,2,54.90951979190463,55.78754353724145,9.934425309151118
775,11637,21,51.4408165046423,52.57331906165518,9.86765802004828
554,8321,18,48.310841849270986,50.413047621624386,9.933824829690412
827,12419,19,50.04653378990908,49.87368295115478,10.055562161097965
883,13255,26,53.059671178952996,53.21314963858267,10.080477805050782
193,2906,26,50.62611359465545,48.75014029988164,10.100286697102932
391,5875,14,53.176404578668496,49.17343873011821,10.20870182366605
777,11665,29,42.258356779125506,41.216230149137225,10.099537181470218
595,8936,1,51.07216455379281,52.32381193344797,10.01450300159166
591,8877,15,54.238328950889404,52.227746207273036,10.086471641281827
743,11159,11,49.75529026982023,47.589755341614584,10.151910481525553
143,2159,27,54.20340932346281,53.75798996468815,10.06128465598828
801,12028,4,44.25748916063756,40.250264526121605,10.27722014289973
967,14515,18,51.133682010410176,47.589755341614584,10.195581270732331
277,4165,17,46.49181810835593,45.40465809958241,10.058750586939622
61,926,28,51.85040324100483,56.177924803385515,9.803052587153982
723,10858,24,54.246621491839875,55.05853078200474,10.012989234689881
901,13528,2,51.56026758475947,54.25651530403526,9.865325997444435
586,8804,27,52.29763542342434,53.58183066222561,9.92880700125461
247,3716,16,44.81352202924523,43.210226222331904,10.160457133950347
718,10781,21,49.141410074687926,50.85786607604633,9.888465278726011
750,11264,1,51.87521763640269,51.254583653980724,10.041420454919475
996,14954,26,45.58057516044294,44.13601640845506,10.136878284802007
970,14562,2,55.940616373663445,56.799385066359285,9.952428471224481
246,3704,20,52.40971061780622,54.210870453397256,9.992866407591743
405,6086,2,45.80363949796735,47.71293842639498,9.939107773816183
279,4199,7,54.82671102700961,57.54164921492615,9.948912266836984
393,5908,28,55.658256211474004,55.48456213752443,9.92798037760201
869,13045,21,51.59634773696693,49.60859939143891,10.083853764676103
84,1274,27,57.903631572735335,52.40281113290192,10.279986976556971
8,130,19,47.43721204584642,47.97414006578026,10.077322375869713
428,6432,0,49.18703579847573,48.072582182985514,10.02011435150449
785,11789,4,48.599274681383804,47.48281211123265,10.015100716925843
622,9343,24,51.2435263607019,49.17343873011821,9.972312724731722
552,8293,18,47.16483702344875,44.69307766148222,10.22371758767387
719,10798,29,59.92537068711347,62.065198587062426,9.92450985649641
688,10333,4,49.55242249605315,48.22782183349775,10.022117526898501
481,7226,3,54.13442585313916,54.565962366441894,10.061794391138907
878,13181,0,48.959631774984366,47.33823120450411,10.151833201815668
675,10135,0,44.05057081889174,43.13296394557682,10.092499854612427
880,13211,27,53.128550849183384,51.655791888235235,10.111389069842486
94,1424,4,56.745109549476595,55.96502233399644,10.092448330934918
940,14112,25,53.44264234931483,54.41340151632175,9.982791033990889
7,115,16,47.492016354113524,50.85786607604633,9.913300963880847
641,9628,24,54.189379502658,51.47807716396567,10.282158170167898
366,5500,27,53.53166621911589,51.277252642442235,10.05831486189186
448,6732,13,47.751272252445084,49.6470159612804,9.932047806590667
997,14968,14,42.55467963544492,43.42378543929016,9.88175348213682
408,6134,1,51.97786687676032,55.50853990821163,9.784033106033824
798,11981,6,40.801591323395705,42.52805568595667,9.87320208526606
562,8442,7,54.829222566191014,56.76299075836798,9.89165307237149
889,13346,15,53.77472552919063,51.86319834503887,10.132645966096629
868,13033,16,49.718933741784745,52.57331906165518,9.853868366890637
659,9898,28,50.94323245636696,47.97414006578026,10.100170852293704
212,3191,8,46.60698050739943,45.708791000737904,9.99861083693672
713,10709,5,56.007305322634195,56.177924803385515,10.011261512880548
690,10361,25,47.62945971421681,49.39394709625081,9.904600680433733
594,8922,22,50.97194999827527,48.94683337897269,10.1398055966075
521,7828,0,47.57885608258806,48.713876869456904,9.914558572681125
596,8951,15,53.29644573961025,53.40030005230382,9.990829862991339
613,9208,15,53.49229274628347,51.655791888235235,10.012853854162042
691,10378,1,51.60928947616018,54.89935836603868,9.897775341843921
424,6374,11,47.37610902050804,47.97414006578026,10.051746292496436
907,13618,27,57.51415484440846,56.11506252857393,10.095466903494858
524,7874,16,47.74695983963855,45.967519394089344,10.152619787689256
626,9401,26,52.29279741922052,52.90135463518442,9.998028294297841
374,5621,22,55.076502228174974,57.41232281173469,9.788514188646637
196,2951,3,43.193078809492064,43.13296394557682,9.975758488204141
922,13841,7,50.40906641124493,48.713876869456904,10.207969207943004
46,700,0,44.34643969020627,45.2221147990152,9.936018087755699
774,11623,14,55.50105372021686,52.10841400775863,10.170630183776266
125,1886,13,51.28652370953564,51.47807716396567,10.005391049630635
144,2171,12,53.76320848468092,53.40030005230382,10.028045950428638
855,12836,27,49.79030523486932,49.35032143401649,10.113229171848293
726,10901,4,42.94168527697991,41.216230149137225,10.135507105325457
318,4781,29,42.83450911254153,40.45766843662363,10.111113225287566
20,313,28,55.327958733194976,59.761886331049205,9.706565795196541
91,1378,21,49.34240798890318,54.00343112351445,9.773486037412711
447,6719,0,50.8387759958608,51.6733161870415,9.885668805428269
739,11098,15,49.97127436434169,48.713876869456904,10.12786115151446
649,9745,14,49.81216988553711,54.735246513879986,9.78010159386575
373,5607,18,53.972536841036444,52.865730828546276,9.954769769263523
175,2639,1,54.69970549186225,52.10841400775863,10.088538465417537
107,1617,27,46.3777481568099,48.94683337897269,9.85085020611727
497,7469,18,49.59964412708416,54.210870453397256,9.768462450831786
574,8624,19,51.03135371127834,50.91650311801912,10.004504165153525
112,1692,17,52.18444718211801,50.18037238520646,9.962645841703061
